domain,target,rank,feature,mutual_info,tree_accuracy,tree_macro_f1,tree_rule
PHASE,phase,1,effective_control,0.8935194717460797,0.9791666666666666,0.960377358490566,"|--- effective_control <= 0.30
|   |--- class: subcritical
|--- effective_control >  0.30
|   |--- effective_control <= 0.39
|   |   |--- class: critical
|   |--- effective_control >  0.39
|   |   |--- class: supercritical
"
PHASE,phase,2,control_parameter,0.32332997828260446,0.6979166666666666,0.4804804804804805,"|--- control_parameter <= 0.56
|   |--- control_parameter <= 0.29
|   |   |--- class: subcritical
|   |--- control_parameter >  0.29
|   |   |--- control_parameter <= 0.41
|   |   |   |--- class: subcritical
|   |   |--- control_parameter >  0.41
|   |   |   |--- class: subcritical
|--- control_parameter >  0.56
|   |--- control_parameter <= 0.93
|   |   |--- control_parameter <= 0.68
|   |   |   |--- class: supercritical
|   |   |--- control_parameter >  0.68
|   |   |   |--- class: supercritical
|   |--- control_parameter >  0.93
|   |   |--- control_parameter <= 0.98
|   |   |   |--- class: supercritical
|   |   |--- control_parameter >  0.98
|   |   |   |--- class: supercritical
"
PHASE,phase,3,temperature,0.17911626461604913,0.6458333333333334,0.4435635123614663,"|--- temperature <= 1.57
|   |--- temperature <= 0.82
|   |   |--- temperature <= 0.79
|   |   |   |--- class: supercritical
|   |   |--- temperature >  0.79
|   |   |   |--- class: subcritical
|   |--- temperature >  0.82
|   |   |--- temperature <= 1.08
|   |   |   |--- class: supercritical
|   |   |--- temperature >  1.08
|   |   |   |--- class: supercritical
|--- temperature >  1.57
|   |--- temperature <= 2.74
|   |   |--- temperature <= 2.60
|   |   |   |--- class: subcritical
|   |   |--- temperature >  2.60
|   |   |   |--- class: supercritical
|   |--- temperature >  2.74
|   |   |--- temperature <= 3.01
|   |   |   |--- class: subcritical
|   |   |--- temperature >  3.01
|   |   |   |--- class: subcritical
"
PHASE,phase,4,coupling,0.11785873962587412,0.65625,0.45761494252873564,"|--- coupling <= 1.07
|   |--- coupling <= 0.58
|   |   |--- class: subcritical
|   |--- coupling >  0.58
|   |   |--- coupling <= 0.61
|   |   |   |--- class: subcritical
|   |   |--- coupling >  0.61
|   |   |   |--- class: subcritical
|--- coupling >  1.07
|   |--- coupling <= 1.82
|   |   |--- coupling <= 1.77
|   |   |   |--- class: supercritical
|   |   |--- coupling >  1.77
|   |   |   |--- class: subcritical
|   |--- coupling >  1.82
|   |   |--- coupling <= 1.89
|   |   |   |--- class: supercritical
|   |   |--- coupling >  1.89
|   |   |   |--- class: supercritical
"
PHASE,phase,5,noise,0.07936472166616038,0.5520833333333334,0.3322305764411027,"|--- noise <= 0.15
|   |--- noise <= 0.13
|   |   |--- noise <= 0.11
|   |   |   |--- class: subcritical
|   |   |--- noise >  0.11
|   |   |   |--- class: subcritical
|   |--- noise >  0.13
|   |   |--- noise <= 0.14
|   |   |   |--- class: supercritical
|   |   |--- noise >  0.14
|   |   |   |--- class: supercritical
|--- noise >  0.15
|   |--- noise <= 0.15
|   |   |--- noise <= 0.15
|   |   |   |--- class: subcritical
|   |   |--- noise >  0.15
|   |   |   |--- class: subcritical
|   |--- noise >  0.15
|   |   |--- noise <= 0.16
|   |   |   |--- class: supercritical
|   |   |--- noise >  0.16
|   |   |   |--- class: subcritical
"
PHASE,phase,6,lattice_size,0.019825134152569035,0.5625,0.24,"|--- lattice_size <= 40.00
|   |--- lattice_size <= 20.00
|   |   |--- class: subcritical
|   |--- lattice_size >  20.00
|   |   |--- lattice_size <= 28.00
|   |   |   |--- class: subcritical
|   |   |--- lattice_size >  28.00
|   |   |   |--- class: subcritical
|--- lattice_size >  40.00
|   |--- lattice_size <= 56.00
|   |   |--- class: subcritical
|   |--- lattice_size >  56.00
|   |   |--- class: subcritical
"
PHASE,outbreak,1,effective_control,0.39644763751730916,0.9375,0.9243697478991597,"|--- effective_control <= 0.39
|   |--- class: 0
|--- effective_control >  0.39
|   |--- effective_control <= 0.50
|   |   |--- effective_control <= 0.48
|   |   |   |--- class: 1
|   |   |--- effective_control >  0.48
|   |   |   |--- class: 0
|   |--- effective_control >  0.50
|   |   |--- effective_control <= 0.62
|   |   |   |--- class: 1
|   |   |--- effective_control >  0.62
|   |   |   |--- class: 1
"
PHASE,outbreak,2,control_parameter,0.18087176780124836,0.75,0.49825783972125437,"|--- control_parameter <= 0.61
|   |--- control_parameter <= 0.31
|   |   |--- control_parameter <= 0.19
|   |   |   |--- class: 0
|   |   |--- control_parameter >  0.19
|   |   |   |--- class: 0
|   |--- control_parameter >  0.31
|   |   |--- control_parameter <= 0.34
|   |   |   |--- class: 0
|   |   |--- control_parameter >  0.34
|   |   |   |--- class: 0
|--- control_parameter >  0.61
|   |--- control_parameter <= 0.99
|   |   |--- control_parameter <= 0.63
|   |   |   |--- class: 1
|   |   |--- control_parameter >  0.63
|   |   |   |--- class: 0
|   |--- control_parameter >  0.99
|   |   |--- control_parameter <= 1.00
|   |   |   |--- class: 1
|   |   |--- control_parameter >  1.00
|   |   |   |--- class: 0
"
PHASE,outbreak,3,noise,0.13917004115711218,0.75,0.4661723818350324,"|--- noise <= 0.14
|   |--- noise <= 0.07
|   |   |--- noise <= 0.05
|   |   |   |--- class: 0
|   |   |--- noise >  0.05
|   |   |   |--- class: 0
|   |--- noise >  0.07
|   |   |--- noise <= 0.07
|   |   |   |--- class: 1
|   |   |--- noise >  0.07
|   |   |   |--- class: 0
|--- noise >  0.14
|   |--- class: 0
"
PHASE,outbreak,4,temperature,0.09671440929394981,0.6979166666666666,0.6026830312544598,"|--- temperature <= 1.74
|   |--- temperature <= 0.52
|   |   |--- class: 1
|   |--- temperature >  0.52
|   |   |--- temperature <= 1.12
|   |   |   |--- class: 1
|   |   |--- temperature >  1.12
|   |   |   |--- class: 0
|--- temperature >  1.74
|   |--- temperature <= 1.88
|   |   |--- class: 0
|   |--- temperature >  1.88
|   |   |--- temperature <= 1.95
|   |   |   |--- class: 0
|   |   |--- temperature >  1.95
|   |   |   |--- class: 0
"
PHASE,outbreak,5,coupling,0.06274372281118312,0.6458333333333334,0.5619967793880838,"|--- coupling <= 1.23
|   |--- coupling <= 0.73
|   |   |--- coupling <= 0.58
|   |   |   |--- class: 0
|   |   |--- coupling >  0.58
|   |   |   |--- class: 0
|   |--- coupling >  0.73
|   |   |--- coupling <= 0.77
|   |   |   |--- class: 1
|   |   |--- coupling >  0.77
|   |   |   |--- class: 0
|--- coupling >  1.23
|   |--- coupling <= 1.57
|   |   |--- coupling <= 1.41
|   |   |   |--- class: 0
|   |   |--- coupling >  1.41
|   |   |   |--- class: 0
|   |--- coupling >  1.57
|   |   |--- coupling <= 1.94
|   |   |   |--- class: 1
|   |   |--- coupling >  1.94
|   |   |   |--- class: 0
"
PHASE,outbreak,6,lattice_size,0.006059565586087334,0.7395833333333334,0.4251497005988024,"|--- lattice_size <= 28.00
|   |--- lattice_size <= 20.00
|   |   |--- class: 0
|   |--- lattice_size >  20.00
|   |   |--- class: 0
|--- lattice_size >  28.00
|   |--- lattice_size <= 56.00
|   |   |--- lattice_size <= 40.00
|   |   |   |--- class: 0
|   |   |--- lattice_size >  40.00
|   |   |   |--- class: 0
|   |--- lattice_size >  56.00
|   |   |--- class: 0
"
PHASE,combined,1,effective_control,0.9065230655070418,0.8958333333333334,0.6858002602472348,"|--- effective_control <= 0.30
|   |--- class: subcritical|0
|--- effective_control >  0.30
|   |--- effective_control <= 0.39
|   |   |--- class: critical|0
|   |--- effective_control >  0.39
|   |   |--- effective_control <= 1.18
|   |   |   |--- class: supercritical|1
|   |   |--- effective_control >  1.18
|   |   |   |--- class: supercritical|1
"
PHASE,combined,2,control_parameter,0.29481007222401967,0.6354166666666666,0.3348214285714286,"|--- control_parameter <= 0.56
|   |--- control_parameter <= 0.30
|   |   |--- control_parameter <= 0.19
|   |   |   |--- class: subcritical|0
|   |   |--- control_parameter >  0.19
|   |   |   |--- class: subcritical|0
|   |--- control_parameter >  0.30
|   |   |--- control_parameter <= 0.34
|   |   |   |--- class: subcritical|0
|   |   |--- control_parameter >  0.34
|   |   |   |--- class: subcritical|0
|--- control_parameter >  0.56
|   |--- control_parameter <= 0.93
|   |   |--- control_parameter <= 0.68
|   |   |   |--- class: supercritical|1
|   |   |--- control_parameter >  0.68
|   |   |   |--- class: supercritical|1
|   |--- control_parameter >  0.93
|   |   |--- control_parameter <= 0.98
|   |   |   |--- class: supercritical|1
|   |   |--- control_parameter >  0.98
|   |   |   |--- class: supercritical|1
"
PHASE,combined,3,noise,0.2551807452607393,0.5416666666666666,0.23130341880341881,"|--- noise <= 0.14
|   |--- noise <= 0.14
|   |   |--- noise <= 0.02
|   |   |   |--- class: subcritical|0
|   |   |--- noise >  0.02
|   |   |   |--- class: subcritical|0
|   |--- noise >  0.14
|   |   |--- class: supercritical|1
|--- noise >  0.14
|   |--- noise <= 0.15
|   |   |--- noise <= 0.14
|   |   |   |--- class: supercritical|0
|   |   |--- noise >  0.14
|   |   |   |--- class: supercritical|0
|   |--- noise >  0.15
|   |   |--- noise <= 0.15
|   |   |   |--- class: subcritical|0
|   |   |--- noise >  0.15
|   |   |   |--- class: subcritical|0
"
PHASE,combined,4,temperature,0.14043783270401433,0.625,0.31916099773242634,"|--- temperature <= 1.70
|   |--- temperature <= 1.27
|   |   |--- temperature <= 1.11
|   |   |   |--- class: supercritical|1
|   |   |--- temperature >  1.11
|   |   |   |--- class: subcritical|0
|   |--- temperature >  1.27
|   |   |--- temperature <= 1.43
|   |   |   |--- class: supercritical|1
|   |   |--- temperature >  1.43
|   |   |   |--- class: subcritical|0
|--- temperature >  1.70
|   |--- temperature <= 3.36
|   |   |--- temperature <= 2.74
|   |   |   |--- class: subcritical|0
|   |   |--- temperature >  2.74
|   |   |   |--- class: subcritical|0
|   |--- temperature >  3.36
|   |   |--- temperature <= 3.41
|   |   |   |--- class: supercritical|0
|   |   |--- temperature >  3.41
|   |   |   |--- class: subcritical|0
"
PHASE,combined,5,coupling,0.1274509252436824,0.5208333333333334,0.19962453066332916,"|--- coupling <= 1.07
|   |--- coupling <= 0.58
|   |   |--- class: subcritical|0
|   |--- coupling >  0.58
|   |   |--- coupling <= 0.61
|   |   |   |--- class: subcritical|0
|   |   |--- coupling >  0.61
|   |   |   |--- class: subcritical|0
|--- coupling >  1.07
|   |--- coupling <= 1.81
|   |   |--- coupling <= 1.77
|   |   |   |--- class: subcritical|0
|   |   |--- coupling >  1.77
|   |   |   |--- class: subcritical|0
|   |--- coupling >  1.81
|   |   |--- coupling <= 1.96
|   |   |   |--- class: supercritical|1
|   |   |--- coupling >  1.96
|   |   |   |--- class: subcritical|0
"
PHASE,combined,6,lattice_size,0.016443349475877778,0.5625,0.18,"|--- lattice_size <= 40.00
|   |--- lattice_size <= 20.00
|   |   |--- class: subcritical|0
|   |--- lattice_size >  20.00
|   |   |--- lattice_size <= 28.00
|   |   |   |--- class: subcritical|0
|   |   |--- lattice_size >  28.00
|   |   |   |--- class: subcritical|0
|--- lattice_size >  40.00
|   |--- lattice_size <= 56.00
|   |   |--- class: subcritical|0
|   |--- lattice_size >  56.00
|   |   |--- class: subcritical|0
"
